Timestamp,Power_Consumption_kWh,Voltage_V,Current_A,Power_Factor,Grid_Frequency_Hz,Demand_Response_Event,Temperature_C,Humidity_%,Weather_Condition,Previous_Day_Consumption_kWh,Peak_Load_Hour,Normalized_Consumption,Energy_Efficiency_Score
02-01-2023 22:00,1.902699842,236.3542162,11.66290741,0.844810482,49.75215396,0,8.805450352,34.18418991,Rainy,4.772780763,0,0.311791096,73.00925393
02-01-2023 23:00,2.840306095,232.6577474,12.32587203,0.912305815,49.93440357,0,-2.737740327,70.41901371,Rainy,3.967707317,0,0.520209308,51.9468506
03-01-2023 00:00,2.960196257,228.8702524,8.789614792,0.880090762,49.96357663,0,5.327013972,55.12773999,Rainy,3.000921664,1,0.5468594,41.75701645
03-01-2023 01:00,1.33184505,229.8327789,16.93117112,0.95366306,50.02966692,0,7.896590046,77.42880869,Cloudy,3.813818596,0,0.184897173,76.80273325
03-01-2023 02:00,4.863130825,239.2895166,4.518342838,0.973477854,50.46756828,0,27.30908776,35.14586207,Cloudy,4.309442269,1,0.969858094,30.58096827
03-01-2023 03:00,3.988097705,213.5109166,11.54200162,0.868167455,50.40469181,0,27.3432935,56.04036798,Rainy,1.955403943,0,0.775349111,41.03651843
03-01-2023 04:00,4.727745237,236.7272265,14.72243187,0.932079273,50.10939263,0,-2.960361112,34.66339701,Sunny,1.045271,0,0.939763561,33.12223368
03-01-2023 05:00,4.526723077,245.8324841,18.17554727,0.90980954,49.53890347,0,21.46574411,40.01415147,Rainy,4.150190683,0,0.895078834,33.95332491
03-01-2023 06:00,3.190549905,212.3115279,17.79444953,0.855688898,50.11226034,0,38.2409784,78.25428591,Windy,1.361113057,0,0.598064152,63.83098531
03-01-2023 07:00,4.648434058,215.6261336,10.6660655,0.854388161,49.58966861,1,23.27642704,68.14560226,Windy,2.035288616,0,0.922133672,19.37743363
03-01-2023 08:00,0.898216259,238.6652775,13.22006757,0.90772633,50.21034424,1,38.22462966,70.99416292,Windy,4.466112989,0,0.088506885,79.73174192
03-01-2023 09:00,1.381922881,227.4912659,8.490516986,0.830800575,49.89007765,1,12.12516026,24.79761366,Rainy,3.492992672,0,0.196028853,62.23786199
03-01-2023 10:00,0.7035228,226.1419448,9.895377495,0.962161979,50.33769649,1,15.6900231,71.01295911,Cloudy,0.891218197,0,0.04522895,67.37836492
03-01-2023 11:00,1.963986488,215.4786654,18.21905006,0.813800968,50.44252925,1,17.29689304,54.39849669,Rainy,1.594945885,1,0.325414355,48.81905714
03-01-2023 12:00,2.249047804,230.2708016,18.68337587,0.818914897,49.91711034,1,36.57761926,52.1400655,Rainy,1.1988851,1,0.388779941,44.87282999
03-01-2023 13:00,1.721070643,215.0618124,18.0128671,0.868445262,49.9605553,0,12.11264738,48.88388499,Windy,0.643148575,1,0.271417183,64.95396856
03-01-2023 14:00,4.229318791,229.0648183,3.629046374,0.823618352,50.09014758,0,39.25382838,79.62564154,Sunny,1.475998733,0,0.82896956,40.11444656
03-01-2023 15:00,2.10538997,240.544612,17.15159641,0.895140004,49.69713272,0,19.44067158,32.42247573,Sunny,3.414185876,0,0.356846591,71.57477197
03-01-2023 16:00,1.764205294,220.3305743,19.01891089,0.879935178,50.42733284,0,4.815432514,76.98802885,Windy,0.562783468,1,0.28100548,69.72893122
03-01-2023 17:00,2.942132374,229.2314467,7.863744197,0.944361959,49.93299993,0,-0.334037813,84.98266948,Rainy,4.830897185,0,0.542844024,50.43032592
03-01-2023 18:00,1.134159012,249.6806388,10.8542795,0.990600831,49.66682034,1,2.779273759,31.77671763,Rainy,1.551151532,0,0.140954025,77.30487657
03-01-2023 19:00,4.109886413,237.4660169,15.80280986,0.950711717,50.26273183,1,-3.232276569,89.97171991,Windy,1.813209179,0,0.802421227,30.3923693
03-01-2023 20:00,0.835477897,243.6542709,11.67948461,0.835889733,49.71915137,0,26.1539614,89.33739695,Sunny,0.656673322,0,0.074560927,83.33731649
03-01-2023 21:00,4.940991215,226.5939043,19.87618691,0.987104257,49.64352928,0,18.2606881,63.49232504,Sunny,0.813308726,1,0.98716549,21.58949624
03-01-2023 22:00,3.975101462,240.7144369,9.658553938,0.878426687,50.06287208,0,28.20657517,38.79744317,Windy,4.994314593,0,0.772460208,32.93402085
03-01-2023 23:00,1.394220567,211.6203669,14.56491151,0.894837872,50.17149526,0,30.20179548,50.07375591,Rainy,2.00398632,0,0.198762475,76.44104514
04-01-2023 00:00,0.524849527,214.9164473,16.05923166,0.884315247,50.06956274,0,36.91134196,31.92682717,Rainy,3.558706759,0,0.005512103,91.43740713
04-01-2023 01:00,4.169576428,218.1228237,10.3879079,0.856109405,50.15651065,1,0.264924746,28.41415343,Rainy,3.879301766,0,0.815689575,36.66980646
04-01-2023 02:00,3.680858047,226.078077,17.28269231,0.979008858,49.61552401,1,3.374645985,69.28207445,Cloudy,2.721052353,0,0.707053556,43.16394407
04-01-2023 03:00,3.780532256,243.8297951,11.37693723,0.866447773,49.97601804,0,19.67234447,60.58922178,Sunny,2.581968766,1,0.729209893,40.80022815
04-01-2023 04:00,3.97071656,223.850642,8.821365139,0.915719294,49.85701864,0,0.82859408,59.4501731,Sunny,2.011711134,0,0.771485499,36.00905848
04-01-2023 05:00,0.833200933,236.1848477,3.048649803,0.848006717,50.47336862,0,-0.827522307,37.34326133,Cloudy,3.65861977,0,0.074054786,86.15942713
04-01-2023 06:00,2.113095778,238.3725718,8.474857951,0.959475075,49.54962393,0,24.98519195,36.44343714,Sunny,2.864494257,0,0.358559496,74.92439148
04-01-2023 07:00,1.021410768,233.4472942,14.94479264,0.954839732,49.7982942,0,27.61201821,89.28139721,Windy,2.421061797,0,0.115891492,65.04534045
04-01-2023 08:00,4.383965416,224.2896787,18.50444182,0.859262428,50.44186219,1,32.95302218,64.0141668,Cloudy,1.182552948,0,0.863345581,27.07562863
04-01-2023 09:00,3.304841571,233.0821337,5.781908673,0.936310815,50.48349618,0,36.20860053,77.36188941,Sunny,3.504398796,0,0.623469768,46.62912964
04-01-2023 10:00,1.989041112,223.6906237,7.749474829,0.940774707,50.32490161,0,14.91247501,46.49583452,Rainy,2.466240024,0,0.330983687,72.30768719
04-01-2023 11:00,0.786012576,213.3549495,3.925258888,0.912502283,49.57599824,1,39.09434522,79.05767657,Windy,0.969334921,0,0.063565401,83.62231335
04-01-2023 12:00,1.899420448,249.7121591,14.12373499,0.920119676,50.06135503,0,-3.295085328,70.56665224,Cloudy,2.04320876,0,0.311062127,68.62145963
04-01-2023 13:00,1.963324949,215.0872981,19.24358017,0.914890928,49.90012299,0,34.15574299,44.50870937,Cloudy,0.705479512,0,0.325267303,58.7485926
04-01-2023 14:00,3.783227803,212.8939354,13.17809218,0.816372881,50.30645257,0,9.466413613,70.23861138,Rainy,1.054621422,1,0.729809079,42.85707823
04-01-2023 15:00,3.369008621,245.14123,12.72445407,0.934053069,49.55502424,0,36.4771526,84.79359093,Cloudy,4.971070972,1,0.637733306,50.88215526
04-01-2023 16:00,4.492457342,222.0733864,11.51630868,0.893955002,49.69712875,0,5.017197416,34.96120419,Sunny,4.061188821,0,0.887461987,41.46906183
04-01-2023 17:00,2.624967163,236.011879,2.680659073,0.887691456,49.98919507,0,28.34471445,58.33428281,Cloudy,4.94488567,0,0.472342141,49.4558181
04-01-2023 18:00,1.038174107,223.1602292,14.8605727,0.971999844,49.65764766,0,14.14555492,87.6655271,Rainy,4.732214349,0,0.119617774,76.9271831
04-01-2023 19:00,3.709601543,225.6581708,12.43894133,0.804645343,50.19271514,1,12.1659178,77.4978558,Cloudy,4.80983532,0,0.713442877,37.30822376
04-01-2023 20:00,3.923532719,220.4845189,13.56805861,0.850262984,50.32076722,0,-2.326124692,63.42038272,Windy,2.654449125,0,0.760997118,46.55809674
04-01-2023 21:00,3.025747389,223.7217602,18.07741077,0.8242807,50.20451989,0,26.7660277,24.88358063,Windy,3.546956803,0,0.561430602,54.82366057
04-01-2023 22:00,3.96935231,226.428016,15.89525495,0.807068209,49.94028371,0,2.890874213,48.44262379,Sunny,0.555598333,0,0.771182243,36.37850732
04-01-2023 23:00,2.722080184,238.8166428,15.83738979,0.8551354,50.37838767,0,15.83469257,65.55358275,Rainy,2.209329054,0,0.493929158,62.43543042
05-01-2023 00:00,2.852297732,230.4614478,18.61649161,0.997695255,49.63768613,1,1.358865138,48.67632984,Cloudy,3.539185163,1,0.5228749,50.55739551
05-01-2023 01:00,2.423934583,247.7426087,19.80876408,0.854045835,49.76033858,1,22.20150182,89.79586606,Cloudy,1.192548134,0,0.427655098,55.75113556
05-01-2023 02:00,0.61438607,211.6752158,12.04437191,0.932741164,49.98953969,0,5.397755562,72.737496,Windy,4.528094763,0,0.025414963,81.66413712
05-01-2023 03:00,0.985511421,230.1227329,3.068750705,0.823659778,49.5613386,0,21.74784389,33.09572732,Rainy,0.982251475,0,0.107911514,83.20614931
05-01-2023 04:00,0.641431336,233.3689916,9.723468248,0.920369526,49.59568578,0,37.59771012,54.32704446,Rainy,4.270616282,0,0.031426789,68.67208397
05-01-2023 05:00,3.363846851,246.8078794,15.96442178,0.996896297,49.89744337,1,36.44133252,46.87805444,Windy,3.268581553,1,0.636585908,39.73598862
05-01-2023 06:00,1.914601915,211.9663409,1.52678117,0.858367505,50.4438863,0,4.02089616,61.56902259,Sunny,4.368976549,1,0.314436779,53.51084215
05-01-2023 07:00,2.78856811,232.9399834,2.080861329,0.969615123,50.40841369,0,-0.536647574,51.25951613,Cloudy,1.507759132,1,0.508708597,42.63282713
05-01-2023 08:00,4.584049133,244.1451971,2.275997865,0.999514276,49.96597486,0,-3.080250395,36.65305011,Windy,3.368039926,0,0.907821704,48.22423107
05-01-2023 09:00,1.621815031,219.6771091,14.88967941,0.917710818,49.64215854,0,32.28270789,70.70598857,Rainy,1.50296661,0,0.249353895,62.61480656
05-01-2023 10:00,2.346723154,245.0516939,10.52216594,0.86188022,49.67810766,0,6.218841202,27.46627098,Sunny,1.67644341,0,0.410491957,60.17400995
05-01-2023 11:00,3.899980123,210.7617364,8.009060927,0.934706252,49.87754605,1,7.777181396,57.2493793,Windy,1.011150479,0,0.755761669,41.97452717
05-01-2023 12:00,1.529591745,239.2981852,3.00672386,0.968969641,49.7100742,0,5.181037526,41.71119877,Rainy,4.344233694,0,0.228853805,78.85959842
05-01-2023 13:00,0.846409594,247.3245288,14.91256475,0.834270049,49.58297559,0,32.80377798,87.65717245,Cloudy,4.109613989,0,0.076990907,73.73083679
05-01-2023 14:00,1.803881538,236.2879065,7.0993764,0.890503153,50.17377748,0,39.05058979,41.24929486,Cloudy,1.767120337,0,0.289825016,79.15901801
05-01-2023 15:00,1.225495793,227.5611698,6.041157331,0.863837542,50.08144864,1,28.98339929,43.86590811,Sunny,1.308715867,0,0.161257056,71.55608995
05-01-2023 16:00,4.683639436,211.7952407,13.39406483,0.856671799,49.79129676,0,32.06100372,69.49610195,Sunny,4.092638772,1,0.92995939,16.26599762
05-01-2023 17:00,4.136541708,246.8045525,11.62120696,0.972164252,50.27894838,0,22.92252072,28.99326696,Rainy,2.585611921,1,0.808346367,24.50500435
05-01-2023 18:00,3.350316904,228.8118489,7.885802194,0.884330801,50.27594889,0,18.79487088,42.72375695,Cloudy,1.975600969,0,0.633578369,49.21273618
05-01-2023 19:00,4.421572656,211.1598698,13.18826195,0.867815268,49.99100197,1,27.47101022,68.71403767,Cloudy,3.566461958,0,0.871705203,35.14124773
05-01-2023 20:00,4.116524346,237.5928429,6.153208887,0.920702108,49.59653256,0,-3.390670454,22.15276184,Cloudy,2.2322483,1,0.803896757,29.27066581
05-01-2023 21:00,1.339565265,229.2734901,16.10177497,0.843880316,50.4184694,0,-2.236976348,41.77004403,Sunny,3.776227597,0,0.186613281,70.07139106
05-01-2023 22:00,4.516515493,214.9738127,5.357060056,0.845978698,50.16866052,0,25.92730699,20.57789665,Sunny,1.442122789,1,0.892809815,33.61121647
05-01-2023 23:00,2.927040089,218.5708724,4.017916212,0.904057746,49.74705082,0,10.07814841,30.51604383,Cloudy,3.055897068,1,0.539489196,46.85516025
06-01-2023 00:00,4.133480698,212.5796272,15.86634878,0.881854546,50.11045455,0,16.99754604,62.29381758,Cloudy,4.436951214,0,0.807665943,44.21630076
06-01-2023 01:00,4.53241085,232.9717416,14.44994858,0.858996477,49.9050215,0,30.18966536,51.97004024,Rainy,4.151319579,1,0.896343156,20.28698205
06-01-2023 02:00,1.931015637,234.8811792,4.470140538,0.810790226,50.13534964,0,20.97210588,30.92181401,Sunny,4.745942767,1,0.318085345,56.81282599
06-01-2023 03:00,0.99523366,230.2296919,3.208669301,0.904154848,49.9738709,1,31.23678436,25.46178067,Rainy,0.594905922,0,0.110072647,65.71513657
06-01-2023 04:00,1.525708231,242.6840853,16.92958268,0.963321841,49.98547215,0,13.8619859,23.94271281,Sunny,4.678250064,1,0.227990548,66.10412728
06-01-2023 05:00,2.421985049,244.4403529,15.75537116,0.970275441,50.23588209,0,7.934050884,25.97507108,Rainy,1.581978281,0,0.427221741,58.30754987
06-01-2023 06:00,4.181066447,234.6249759,7.2178901,0.847087996,50.11372575,0,5.5676609,26.72537558,Rainy,4.74994243,1,0.818243663,33.84180205
06-01-2023 07:00,4.373287625,210.5102592,13.50575076,0.919928241,49.57995269,0,0.925642798,26.04188792,Rainy,1.648495642,0,0.860972041,33.04592802
06-01-2023 08:00,0.531284587,237.8091862,3.359043544,0.971176262,49.56537357,0,-3.344156498,23.85561548,Cloudy,1.342420788,1,0.006942537,66.03342742
06-01-2023 09:00,2.798362862,226.7199687,10.63390552,0.881745186,49.80500924,0,-2.608294294,68.7921508,Windy,3.324787306,0,0.510885849,45.65773129
06-01-2023 10:00,2.378349514,232.6222993,1.355875549,0.986427363,49.930246,1,7.194947221,85.88866955,Windy,3.770070003,1,0.417522104,36.69154375
06-01-2023 11:00,1.499485147,235.9632241,8.440435738,0.980595706,49.77522256,0,7.528566746,79.91852194,Windy,4.829455711,0,0.222161483,72.633185
06-01-2023 12:00,1.039394153,224.0094646,2.422013608,0.841626779,50.15145986,0,12.18030381,38.60974949,Windy,1.855227251,1,0.119888975,63.42087385
06-01-2023 13:00,2.019268271,246.6839402,10.02779642,0.851792967,49.69510793,0,21.62278171,34.2995613,Windy,2.534255376,0,0.337702808,69.72457604
06-01-2023 14:00,4.743093668,215.3589947,9.01195129,0.8360884,50.2041411,1,29.16847908,23.35384365,Rainy,3.221356038,1,0.943175326,25.70204496
06-01-2023 15:00,1.954413194,236.8604723,9.443315506,0.83921087,50.27315074,1,3.896725363,30.9223576,Sunny,4.207149649,0,0.323286331,59.17238622
06-01-2023 16:00,2.834557798,210.1743832,1.861294739,0.981572417,49.62431931,1,29.16616795,59.7439905,Rainy,4.017000867,1,0.518931533,45.94126655
06-01-2023 17:00,3.663585315,246.9860442,7.870710484,0.986227582,50.15080624,0,1.254528751,89.86873963,Cloudy,4.74712752,0,0.703214042,53.76284759
06-01-2023 18:00,2.136333211,214.5001653,15.37319313,0.810379448,50.46143598,0,39.49121293,80.13240848,Windy,2.938929646,1,0.363724889,43.30594485
06-01-2023 19:00,4.873019372,213.7953692,8.009373094,0.918720671,49.69282382,0,7.826520239,56.04450712,Cloudy,4.197620817,0,0.972056195,40.2097921
06-01-2023 20:00,4.831012827,223.3203053,14.5882671,0.912846313,50.40930283,1,32.68007566,49.64184187,Cloudy,4.11532757,0,0.962718662,34.41993834
06-01-2023 21:00,1.633020331,224.9426514,8.020095749,0.878109529,50.10604795,0,3.570962255,30.34781188,Cloudy,1.431248757,1,0.251844694,46.91603043
06-01-2023 22:00,2.737618277,218.5720029,9.041549388,0.926339519,50.09094487,0,37.77892512,49.30138639,Rainy,2.049383215,0,0.497383083,53.88914008
06-01-2023 23:00,1.853952394,233.4048664,11.71395014,0.989473565,49.55192268,0,32.19820533,61.64007282,Windy,1.399293939,1,0.300955144,50.93956324
07-01-2023 00:00,1.781782225,227.7165639,19.0629568,0.834050977,50.24830028,0,11.17251672,61.68321557,Rainy,0.68985375,0,0.284912613,64.95201101
07-01-2023 01:00,0.665991263,211.3670236,3.068348486,0.824082182,49.97827305,0,13.96622767,59.02825382,Sunny,4.325941034,0,0.036886156,83.13576422
07-01-2023 02:00,3.243039503,222.7860825,1.625361605,0.806678114,50.22117439,0,-4.827290291,77.68131856,Sunny,4.558632656,1,0.609731937,45.61162018
07-01-2023 03:00,2.762055605,242.4173165,12.55118649,0.872766662,50.3091811,0,6.314450994,55.70587115,Windy,2.394245769,0,0.502815197,55.41582985
07-01-2023 04:00,0.731654381,237.5880614,19.03284469,0.867525695,50.02379637,0,8.018340518,53.09947034,Rainy,2.142020118,0,0.05148225,80.94188823
07-01-2023 05:00,1.753909089,238.9948341,19.80473952,0.886163938,49.76364431,0,15.37324145,41.40417337,Sunny,2.618221638,0,0.278716761,64.14171371
07-01-2023 06:00,4.587196487,237.924677,10.1991207,0.900662006,49.64157249,1,1.25724163,32.61692127,Sunny,3.327850083,1,0.908521321,14.29866632
07-01-2023 07:00,1.578028508,222.4389209,9.893550801,0.951564799,49.66050313,0,16.54450997,20.09827626,Windy,4.942629923,0,0.239620695,65.54031015
07-01-2023 08:00,1.152026924,213.9865569,13.25431164,0.878422678,50.36693465,0,25.08108184,42.54688067,Sunny,4.422200468,0,0.14492584,77.00486439
07-01-2023 09:00,2.702537421,220.8986874,11.55706039,0.866122622,49.6235781,0,11.70770342,64.31565358,Windy,1.231403593,0,0.489585045,55.46599318
07-01-2023 10:00,4.935427043,243.271412,13.04767309,0.965375764,49.88469407,0,5.4487874,59.12282567,Sunny,4.447137548,1,0.985928644,20.94432464
07-01-2023 11:00,1.589248722,249.2188319,17.60598909,0.969959334,49.83427465,0,19.64724191,57.13615941,Cloudy,2.681601574,1,0.242114809,66.26020336
07-01-2023 12:00,3.524609963,229.7538806,15.17981722,0.846553193,50.36545567,0,-3.694824367,74.066374,Sunny,4.123017939,0,0.672321549,37.64652055
07-01-2023 13:00,3.927288269,210.3880142,10.44067044,0.862934365,49.9776935,0,10.33768528,36.2992747,Rainy,4.302961156,0,0.76183193,42.79053256
07-01-2023 14:00,1.569368948,215.6017925,9.775424721,0.965023274,50.49644642,0,18.74156093,67.49766034,Rainy,2.201906287,0,0.237695783,77.98833478
07-01-2023 15:00,3.776973569,222.883223,13.15243322,0.815881649,50.23705475,0,10.11292673,62.5015395,Windy,0.626467606,0,0.728418841,37.2001095
07-01-2023 16:00,2.155024097,233.1434139,9.658419404,0.865169356,50.35092358,1,10.54441417,43.72939997,Sunny,2.141701137,0,0.36787964,54.48960972
07-01-2023 17:00,3.345376238,213.0037458,9.697807674,0.889670021,49.59867227,0,33.17334982,35.2980522,Windy,0.634913632,0,0.632480121,49.90156997
07-01-2023 18:00,3.350883698,247.7342919,1.309812134,0.837414323,49.75310226,0,37.02963042,59.38829087,Cloudy,2.81309417,0,0.633704361,47.54798364
07-01-2023 19:00,2.910986078,224.6033469,4.307218611,0.835982839,49.6354462,0,32.23266913,86.16036486,Cloudy,4.771227489,0,0.535920589,60.18139071
07-01-2023 20:00,0.906303965,246.5033687,10.28175916,0.884972412,49.96362197,0,-0.550964746,25.34455895,Cloudy,4.482994449,1,0.090304681,63.90609108
07-01-2023 21:00,4.25886123,241.2208721,16.63041572,0.950904345,50.21828749,0,8.038409997,86.70893875,Sunny,2.225653919,1,0.835536476,35.95045437
07-01-2023 22:00,1.943510292,240.2174909,6.295813128,0.968046596,49.66906357,1,27.0082465,52.53307007,Rainy,3.904501988,1,0.320862752,51.27227784
07-01-2023 23:00,1.339333297,234.2687832,10.93022523,0.995847019,49.63016854,0,38.84767578,69.70304506,Sunny,3.789300301,1,0.186561718,68.95742526
08-01-2023 00:00,0.683488137,235.0713527,7.55427961,0.81479681,50.11460875,0,5.902669681,76.22432669,Windy,3.099595266,0,0.040775493,75.52394017
08-01-2023 01:00,3.159018244,235.5201294,2.991275801,0.84333644,49.73031275,0,35.41947156,30.60603579,Rainy,3.670469969,0,0.591055056,44.81242659
08-01-2023 02:00,3.549039628,235.1488555,19.20767118,0.951325968,49.97932507,0,28.25567442,23.14706426,Rainy,4.565115626,0,0.67775196,48.36212331
